employee_id,first_name,last_name,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,salary,hire_date,term_date,term_type,term_reason,active_status
2015735472,Fawne,Bennen,Finance,Accounting,7660853324,8151517407,2793295523,12104572130,Individual Contributor,73847,5/1/2015,,,,1
2018169686,Martin,Beningfield,Software,QA,5942974370,12104572130,,,Manager,116366,6/24/2013,,,,1
2023055008,Ryan,Rowlands,Software,Technical Support,259741855,12104572130,,,Manager,99121,10/28/2018,11/1/2020,Voluntary,Found a better opportunity,0
2023356632,Pippo,Winskill,Operations,Logistics,5601740404,3322788387,1740357466,12104572130,Individual Contributor,75094,1/14/2017,12/18/2017,Voluntary,Better salary,0
2033899958,Guillaume,Tizard,Customer Service,Technical Support,1951175675,3800737707,9657388599,12104572130,Individual Contributor,51928,2/25/2021,,,,1
2036341103,Marcella,Wasling,Procurement,Supply Chain,3570683418,12104572130,,,Manager,68345,11/7/2019,,,,1
2040023255,Baryram,Harvie,Customer Service,Technical Support,6367159762,8237113481,9657388599,12104572130,Individual Contributor,63646,7/28/2020,,,,1
2040517176,Jack,Pannett,Administration,Facilities,3301482371,549775725,8652820129,12104572130,Individual Contributor,76409,4/30/2014,,,,1
2049881447,Nonnah,Ragsdall,Customer Service,Technical Support,4282862213,6214299923,9657388599,12104572130,Individual Contributor,75543,4/19/2013,,,,1
2050761878,Rosemonde,Rimmer,Software,Software Development,1411913625,1900946112,226422921,12104572130,Individual Contributor,87231,4/4/2020,,,,1
2051387182,Hedwig,Sanbrook,Finance,Accounting,7329781480,9341365400,5400546882,12104572130,Individual Contributor,65699,4/17/2015,,,,1
2053200540,Desmond,Simononsky,Product Development,Product Management,7708534066,3438576425,5207980214,12104572130,Individual Contributor,78384,12/7/2015,11/14/2016,Voluntary,More flexible benefits,0
2053249845,Harman,Niave,Marketing,Marketing Research,5182865458,7411781974,4092540016,12104572130,Individual Contributor,80654,7/24/2021,,,,1
2054237204,Gerard,Swaffer,Software,QA,12104572130,,,,Director,134711,3/15/2016,3/15/2020,Involuntary,Performance,0
2057625651,Saul,Tilne,Sales,Account Management,5826214295,316146636,5701309242,12104572130,Individual Contributor,73978,7/30/2021,9/8/2021,Voluntary,More flexible benefits,0
2058109834,Boone,Turnell,Customer Service,Customer Support,8474160782,6384586478,9657388599,12104572130,Individual Contributor,54404,11/20/2019,,,,1
2061244656,Peggi,Southway,Procurement,Vendor Management,2036341103,3570683418,12104572130,,Team Lead,57142,10/15/2017,,,,1
2061681263,Eziechiele,Iddons,Software,Technical Support,2172742437,7357925070,12104572130,,Team Lead,106777,12/19/2017,,,,1
2062979446,Konstantine,Boyett,Software,Software Development,1235334166,259741855,12104572130,,Team Lead,83103,2/14/2013,,,,1
2066534911,Rusty,Drawmer,Marketing,Public Relations,2813655685,12104572130,,,Manager,76281,10/14/2012,,,,1
2066594493,Stefan,Abrashkin,R&D,Product Design,9104545105,6611224171,9928084959,12104572130,Individual Contributor,86423,12/6/2013,,,,1
2076734946,Garey,Byres,Sales,Sales Operations,6284193546,4618795010,3664844848,12104572130,Individual Contributor,75363,10/29/2018,,,,1
2077662503,Jeddy,Doherty,Legal,Litigation,4249218150,7038178543,5222419382,12104572130,Individual Contributor,96930,2/13/2018,,,,1
2078170428,Rosamond,Landrick,Customer Service,Technical Support,1721234950,1648188671,9657388599,12104572130,Individual Contributor,59088,9/23/2019,,,,1
2078377810,Mariya,Handes,Marketing,Public Relations,6637306671,8464356447,2813655685,12104572130,Individual Contributor,56408,12/3/2020,,,,1
2078654336,Terrel,Jeavons,Software,QA,6070507973,6220406640,226422921,12104572130,Individual Contributor,61292,2/15/2015,,,,1
2079037002,Bell,Gianasi,Software,QA,6810137844,8910285795,259741855,12104572130,Individual Contributor,95365,12/26/2017,,,,1
2079820170,Julian,Chittock,Software,Software Development,2062979446,6851422667,9368442131,12104572130,Individual Contributor,102440,7/13/2014,6/16/2016,Voluntary,Found a better opportunity,0
2085230740,Jeno,Lossman,Product Development,Project Management,3315271244,3002121194,4754231337,12104572130,Individual Contributor,94191,10/24/2015,10/25/2016,Voluntary,Career change,0
2086423589,Charmian,Winckle,Software,QA,6419439753,4097584094,9368442131,12104572130,Individual Contributor,92626,11/28/2014,,,,1
2087340943,Tanney,McKeady,R&D,Prototyping,4766247430,2471427419,4691487226,12104572130,Individual Contributor,87849,7/6/2013,,,,1
2097901965,Neils,Roseman,Software,Technical Support,3462358556,3116630222,7357925070,12104572130,Individual Contributor,72206,4/4/2018,4/12/2019,Voluntary,More flexible benefits,0
2099130087,Jeremiah,Procter,Software,Technical Support,6279119392,1091647106,12104572130,,Team Lead,85520,7/29/2016,,,,1
2099350203,Etienne,Rispine,Operations,Logistics,4923426918,263295907,8488156355,12104572130,Individual Contributor,61733,6/2/2012,,,,1
2100643190,Aldus,Humble,Operations,Project Management,5173227945,3322788387,9843016922,12104572130,Individual Contributor,77430,10/21/2015,,,,1
2104142632,Elijah,Longland,Marketing,Public Relations,3260307723,3307450964,1949400041,12104572130,Individual Contributor,73024,1/8/2017,,,,1
2105488835,Jaquith,Golley,Finance,Financial Planning,135888623,4860054560,3225775822,12104572130,Individual Contributor,68985,10/5/2012,7/22/2014,Involuntary,Budget cuts,0
2107182373,Garrik,Spinas,Software,Technical Support,12104572130,,,,Director,137322,9/27/2015,,,,1
2114631381,Marlane,Truitt,Finance,Auditing,1461189915,1672001344,3615825420,12104572130,Individual Contributor,71280,2/23/2018,,,,1
2116578394,Emelia,Sallnow,Sales,Business Development,5984062929,4318439948,5701309242,12104572130,Individual Contributor,86027,9/24/2013,,,,1
2119735370,Magnum,Craiker,Marketing,Public Relations,8236942363,6010476544,4092540016,12104572130,Individual Contributor,89275,10/22/2017,,,,1
2120113253,Matthias,Salterne,Sales,Business Development,5608227969,4618795010,4932459135,12104572130,Individual Contributor,61197,2/10/2021,,,,1
2120298853,Mendy,Wroath,HR,Training,6284594203,5940412697,12104572130,,Team Lead,51170,11/25/2017,,,,1
2121611457,Revkah,Higgonet,Operations,Project Management,7626222393,216953146,8488156355,12104572130,Individual Contributor,85608,1/16/2012,,,,1
2122267368,Ros,Lincke,Finance,Auditing,3049965686,4860054560,5312370235,12104572130,Individual Contributor,66436,4/14/2021,6/12/2021,Voluntary,Career change,0
2122605045,Yurik,Farherty,Customer Service,Customer Support,1951175675,7799349465,9657388599,12104572130,Individual Contributor,60368,8/5/2014,6/30/2019,Voluntary,Found a better opportunity,0
2127423377,Hyman,Mattiuzzi,Software,Technical Support,3131759161,7941658615,1327507817,12104572130,Individual Contributor,105238,7/31/2013,,,,1
2131322740,Viva,Hatzar,Sales,Business Development,4167242155,5426155896,1074347333,12104572130,Individual Contributor,72107,5/4/2021,,,,1
2143536133,Christoffer,Varrow,Software,QA,5538377209,9322200876,6268712051,12104572130,Individual Contributor,78705,9/18/2016,,,,1
2153107049,Cly,Streak,Legal,Intellectual Property,8808926609,5930096966,12104572130,,Team Lead,98300,10/18/2014,,,,1
2155591464,Willie,Lubbock,Sales,Business Development,1590378635,8983780137,5701309242,12104572130,Individual Contributor,70327,10/19/2013,,,,1
2160842703,Kania,Brugh,Finance,Accounting,9329418241,4509773399,3225775822,12104572130,Individual Contributor,82697,11/25/2017,,,,1
2169536929,Oberon,Crosston,Sales,Account Management,12104572130,,,,Director,73705,5/6/2020,,,,1
2171022254,Shayna,Dibner,Software,Software Development,7708606215,12104572130,,,Manager,104897,3/14/2018,,,,1
2172742437,Robinett,Portugal,Software,QA,5942974370,12104572130,,,Manager,87293,1/23/2018,,,,1
2173035137,Dirk,Crennan,Operations,Supply Chain,1740357466,12104572130,,,Manager,99557,9/11/2015,,,,1
2173113685,Raleigh,Thayre,Product Development,Project Management,4216091555,3002121194,5207980214,12104572130,Individual Contributor,83198,3/7/2012,,,,1
2174287284,Ashien,Newick,Sales,Sales Operations,8057668487,12104572130,,,Manager,70770,11/3/2018,,,,1
2174970698,Garth,Devonshire,Sales,Business Development,7277519885,6343662129,3142852362,12104572130,Individual Contributor,66351,2/6/2020,,,,1
2176724770,Drud,Cancutt,HR,Benefits,3332512175,2771745961,5940412697,12104572130,Individual Contributor,55779,11/28/2018,,,,1
2179877716,Olag,Josifovic,Operations,Supply Chain,961814928,1984223092,8488156355,12104572130,Individual Contributor,81528,11/2/2017,,,,1
2183776124,Rhea,Sandcraft,Legal,Intellectual Property,3019821790,3180541437,5930096966,12104572130,Individual Contributor,86072,6/17/2012,,,,1
2183878034,Lind,Vedyaev,Software,QA,5362387004,315421483,21007178,12104572130,Individual Contributor,100770,3/14/2015,,,,1
2187709792,Storm,Gorgler,Software,QA,7980376500,8277660536,6268712051,12104572130,Individual Contributor,94457,9/9/2018,8/11/2020,Voluntary,More flexible benefits,0
2188004723,Nomi,Shaul,Product Development,Product Management,9988146788,7509672865,2316448272,12104572130,Individual Contributor,74798,8/23/2018,,,,1
2188325953,Sal,Chart,Sales,Business Development,12104572130,,,,Director,93592,10/11/2020,,,,1
2191533363,Evin,Fishpond,Operations,Project Management,6292544396,4521656077,8375539146,12104572130,Individual Contributor,77003,11/19/2020,,,,1
2191836438,Abdel,Schnieder,Sales,Sales Operations,5420693232,2169536929,12104572130,,Team Lead,81443,6/16/2017,,,,1
2196257370,Jacob,Branton,Product Development,Product Management,3448401754,5207980214,12104572130,,Team Lead,103435,12/29/2012,,,,1
2201171414,Nikolaos,Rawls,Operations,Logistics,3117280573,3353867183,9452810041,12104572130,Individual Contributor,66636,12/25/2014,,,,1
2201916100,Aldus,Kayley,Marketing,Marketing Research,2268142296,1670871353,2813655685,12104572130,Individual Contributor,90236,4/14/2019,,,,1
2203505669,Kellen,Kilfedder,Finance,Auditing,1674257891,4860054560,3615825420,12104572130,Individual Contributor,83909,9/4/2013,,,,1
2208977046,Katha,Pealing,Sales,Business Development,8667275807,8143187226,390131335,12104572130,Individual Contributor,77916,4/1/2019,4/29/2020,Voluntary,Personal reasons,0
2212104470,Quillan,Chaise,Administration,Facilities,2350971114,2840761127,8652820129,12104572130,Individual Contributor,72219,11/9/2018,8/30/2019,Voluntary,Better salary,0
2216951363,Gordy,Ecclestone,Product Development,Project Management,3315271244,7048513680,4754231337,12104572130,Individual Contributor,84466,2/17/2018,3/17/2019,Voluntary,Better salary,0
2220994795,Roobbie,Lascell,Sales,Business Development,7550718163,1054097051,2169536929,12104572130,Individual Contributor,69657,11/17/2021,,,,1
2221255630,Malinde,McKirton,HR,Benefits,5940412697,12104572130,,,Manager,71014,11/9/2012,,,,1
2222411817,Belia,Surr,Finance,Auditing,1648354202,7265175724,3615825420,12104572130,Individual Contributor,87225,3/8/2014,,,,1
2223081022,Norrie,Romagnosi,Operations,Logistics,8495424892,12104572130,,,Manager,82837,8/11/2020,1/24/2021,Voluntary,Relocation,0
2224094293,Clark,McClay,R&D,Prototyping,1490454440,5760565657,4691487226,12104572130,Individual Contributor,91793,3/17/2018,1/14/2019,Voluntary,Career change,0
2224374610,Chrysa,Seegar,Marketing,Marketing Research,6637306671,2282440500,9743222543,12104572130,Individual Contributor,55871,2/15/2014,,,,1
2226843991,Danika,Snoxill,Sales,Account Management,8561534894,1093449526,390131335,12104572130,Individual Contributor,48146,2/6/2015,,,,1
2228981678,Currie,Conkey,Marketing,Public Relations,5601261629,5207901096,4092540016,12104572130,Individual Contributor,89580,6/22/2020,,,,1
2231553779,Ardene,Gile,Sales,Business Development,3664844848,12104572130,,,Manager,104012,7/8/2013,,,,1
2232234117,Hyacinthe,Flory,HR,Recruiting,7566882401,6064345413,7870535481,12104572130,Individual Contributor,70064,11/2/2017,11/30/2019,Voluntary,More flexible benefits,0
2236278436,Renado,Ballard,Marketing,Marketing Research,5601261629,7411781974,4092540016,12104572130,Individual Contributor,89335,4/26/2019,,,,1
2236715420,Keven,Bambrough,Marketing,Marketing Research,5601261629,4860843368,4092540016,12104572130,Individual Contributor,89355,8/17/2012,,,,1
2237319841,Ingunna,Hasely,Product Development,Product Marketing,740906809,1401239962,2316448272,12104572130,Individual Contributor,92731,1/29/2021,2/22/2021,Voluntary,Relocation,0
2241426947,Deidre,Boole,Administration,Travel,5419153998,12104572130,,,Manager,62945,1/18/2016,,,,1
2241679125,Rose,Clementucci,Sales,Sales Operations,4098218245,12104572130,,,Manager,84125,9/18/2020,,,,1
2241730907,Rolph,Olley,Operations,Logistics,5194718228,1697459633,9843016922,12104572130,Individual Contributor,76599,7/3/2021,,,,1
2242473953,Asa,Shill,Software,Technical Support,138900485,1368787589,7708606215,12104572130,Individual Contributor,72189,1/7/2017,,,,1
2244503995,Alain,Ruscoe,Administration,Executive Assistants,7529168424,1055389029,12104572130,,Team Lead,55992,11/23/2019,,,,1
2246046077,Ambros,Viall,Procurement,Procurement,2942515027,4284772434,12104572130,,Team Lead,77782,6/7/2021,,,,1
2253797799,Dana,Bax,Procurement,Vendor Management,4785816824,702442395,822744718,12104572130,Individual Contributor,55265,4/12/2015,,,,1
2257510597,Babbette,Lejeune,Finance,Accounting,2816819029,8412275732,8996729135,12104572130,Individual Contributor,79637,3/30/2020,,,,1
2258977228,Andie,Perin,Customer Service,Account Management,2491385131,1648188671,9657388599,12104572130,Individual Contributor,65073,12/11/2013,,,,1
2260147624,Darin,Beswick,Customer Service,Customer Support,12104572130,,,,Director,84917,6/12/2014,6/11/2015,Voluntary,Better salary,0
2260861965,Jarvis,Van der Krui,Sales,Sales Operations,7201791507,256717339,390131335,12104572130,Individual Contributor,76688,12/16/2019,,,,1
2261704022,Iggy,Cubberley,Sales,Sales Operations,8885447946,4932459135,12104572130,,Team Lead,65417,12/23/2019,,,,1
2262879741,Eustace,McKean,Marketing,Advertising,7660291466,860076941,4092540016,12104572130,Individual Contributor,70763,4/19/2012,,,,1
2264632254,Damian,Clayhill,Sales,Account Management,4237342872,1147520789,3664844848,12104572130,Individual Contributor,80424,12/4/2018,12/15/2019,Involuntary,Performance,0
2266152100,Wynny,Burley,Procurement,Vendor Management,5226775059,1055062301,3570683418,12104572130,Individual Contributor,64551,4/14/2015,,,,1
2268142296,Rochester,Rabl,Marketing,Public Relations,3627551867,4092540016,12104572130,,Team Lead,93159,4/1/2012,,,,1
2271051594,Kipper,Quantrell,Marketing,Marketing Research,4092540016,12104572130,,,Manager,83988,4/1/2016,,,,1
2273041173,Isa,Whyler,Legal,Corporate Law,5747843646,8897347455,2591261030,12104572130,Individual Contributor,107134,8/2/2012,5/12/2014,Voluntary,Found a better opportunity,0
2280612962,Wendie,Noury,Administration,Travel,4064122448,2241426947,6630511380,12104572130,Individual Contributor,66133,8/25/2020,,,,1
2280882936,Carlyn,Clamp,Customer Service,Account Management,1173750454,6384586478,9657388599,12104572130,Individual Contributor,58865,4/21/2013,,,,1
2281072810,Ellerey,Szepe,Procurement,Supply Chain,1144778675,2036341103,822744718,12104572130,Individual Contributor,59911,11/3/2017,,,,1
2281773987,Mavra,Tindley,Administration,Facilities,7708444201,4096113579,5419153998,12104572130,Individual Contributor,55200,4/14/2012,,,,1
2282440500,Shane,Alonso,Marketing,Marketing Research,9743222543,12104572130,,,Manager,106704,12/25/2019,,,,1
2287158766,Shelley,Wisker,Software,Technical Support,3655330750,1097818055,226422921,12104572130,Individual Contributor,100721,4/23/2016,3/2/2017,Involuntary,Performance,0
2290905715,Saba,O'Kinneally,Administration,Travel,7862391428,2241426947,7922516714,12104572130,Individual Contributor,51811,8/13/2018,,,,1
2294207702,Myranda,Antoniak,Legal,Intellectual Property,3278383811,8584020002,5222419382,12104572130,Individual Contributor,69698,11/28/2020,,,,1
2296945931,Edna,Berrey,Marketing,Advertising,3285517914,2271051594,4092540016,12104572130,Individual Contributor,73686,12/29/2020,,,,1
2302028124,Wiley,Rucklidge,HR,Training,8196851986,9237096765,2874824995,12104572130,Individual Contributor,68220,1/9/2021,,,,1
2304502847,Lura,Kencott,Operations,Logistics,6002149461,2173035137,1740357466,12104572130,Individual Contributor,68233,10/15/2020,,,,1
2305221544,Jo-anne,Royans,Sales,Account Management,3052563332,2174287284,1074347333,12104572130,Individual Contributor,78368,3/12/2021,9/4/2021,Voluntary,Found a better opportunity,0
2305445429,Suzann,Chasteau,Sales,Sales Operations,390131335,12104572130,,,Manager,71355,1/16/2019,,,,1
2305655767,Stacy,Annetts,Software,Technical Support,8277660536,7708606215,12104572130,,Team Lead,78445,11/19/2020,,,,1
2308512911,Randy,Collar,Sales,Account Management,133287801,2305445429,390131335,12104572130,Individual Contributor,75935,11/21/2015,,,,1
